,file_name,igt,merge,#gt,#pred,iou_score,dice_score,over_seg,under_seg,area_gt,area_pred,intersection,union,>0.25,>0.1,>0,>0.5
157,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0060_2019-05-28_S0002_T0011_1.2.840.113619.2.311.50119644171750377822558969558767615183.raw,1,0,1,9,0.471485944,0.640829694,0.470761961,0.306556409,1693,1971,1174,2490,1.00,1.00,1.00,1.00
158,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0060_2019-05-28_S0002_T0012_1.2.840.113619.2.311.50119644171750377822558969558767615183.raw,1,0,1,9,0,0,0,1,645,0,0,645,0.00,0.00,0.00,0.00
159,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0060_2019-05-28_S0002_T0013_1.2.840.113619.2.311.50119644171750377822558969558767615183.raw,1,0,1,9,0,0,0,1,2028,0,0,2028,0.00,0.00,0.00,0.00
160,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0060_2019-05-28_S0002_T0014_1.2.840.113619.2.311.50119644171750377822558969558767615183.raw,1,0,1,9,0.10738237,0.1939391,7.85042735,0.049620133,4212,37069,4003,37278,0.00,1.00,1.00,0.00
161,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0068_2019-12-05_S0003_T0000_2.25.75780306003923475629281296968582827277.raw,1,0,1,5,0.474117244,0.643255814,1.022183709,0.041247834,2885,5715,2766,5834,1.00,1.00,1.00,1.00
162,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0068_2019-12-05_S0003_T0001_2.25.75780306003923475629281296968582827277.raw,1,0,1,5,0.527272727,0.69047619,0.334951456,0.296116505,206,214,145,275,1.00,1.00,1.00,1.00
163,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0068_2019-12-05_S0003_T0006_2.25.75780306003923475629281296968582827277.raw,1,0,1,5,0.696335079,0.820987654,0.110465116,0.226744186,172,152,133,191,1.00,1.00,1.00,1.00
164,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0070_2020-03-10_S0006_T0005_1.2.840.113619.2.311.67175766134621660596143168624611761494.raw,1,0,1,2,0,0,0,1,1199,0,0,1199,0.00,0.00,0.00,0.00
165,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0070_2020-03-10_S0006_T0006_1.2.840.113619.2.311.67175766134621660596143168624611761494.raw,1,0,1,2,0,0,0,1,142,0,0,142,0.00,0.00,0.00,0.00
166,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0070_2020-03-10_S0006_T0007_1.2.840.113619.2.311.67175766134621660596143168624611761494.raw,1,0,1,2,0,0,0,1,903,0,0,903,0.00,0.00,0.00,0.00
167,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0070_2020-03-10_S0006_T0008_1.2.840.113619.2.311.67175766134621660596143168624611761494.raw,1,0,1,2,0.285909713,0.444680851,0.69212963,0.516203704,432,508,209,731,1.00,1.00,1.00,0.00
168,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0070_2020-03-10_S0006_T0009_1.2.840.113619.2.311.67175766134621660596143168624611761494.raw,1,0,1,2,0.262345679,0.415647922,2.667924528,0.037735849,265,962,255,972,1.00,1.00,1.00,0.00
169,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0070_2020-03-10_S0006_T0010_1.2.840.113619.2.311.67175766134621660596143168624611761494.raw,1,0,1,2,0,0,0,1,628,0,0,628,0.00,0.00,0.00,0.00
170,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0000_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.353262712,0.522090365,1.795214971,0.012554779,8443,23494,8337,23600,1.00,1.00,1.00,1.00
171,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0001_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.556807052,0.715319283,0.143337066,0.363381859,1786,1393,1137,2042,1.00,1.00,1.00,1.00
172,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0002_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.067738916,0.12688292,13.68875,0.005,1600,23494,1592,23502,0.00,1.00,1.00,0.00
173,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0003_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.463849765,0.633739577,0.964944649,0.088560886,542,1017,494,1065,1.00,1.00,1.00,1.00
174,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0004_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.178794709,0.303351734,4.567842766,0.004499171,4223,23494,4204,23513,1.00,1.00,1.00,0.00
175,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0005_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.510777882,0.67617866,0.449728261,0.25951087,736,876,545,1067,1.00,1.00,1.00,1.00
176,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0006_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.64625109,0.785118496,0.528569049,0.012160586,6003,9103,5930,9176,1.00,1.00,1.00,1.00
177,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0007_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.457046603,0.627360308,1.103957472,0.038393385,1693,3497,1628,3562,1.00,1.00,1.00,1.00
178,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0072_2020-05-06_S0002_T0008_1.3.12.2.1107.5.1.4.11018.30000020050611210775800004371.raw,1,0,1,9,0.115038115,0.206339341,0.734375,0.800480769,832,777,166,1443,0.00,1.00,1.00,0.00
179,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0081_2018-12-26_S0002_T0001_2.25.194814352747811417855397099762403038800.raw,1,0,1,1,0.561403509,0.719101124,0.41322314,0.20661157,363,438,288,513,1.00,1.00,1.00,1.00
180,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0086_2020-07-18_S0004_T0000_1.2.840.113619.2.404.3.1879719828.54.1595067684.781.4198400.raw,1,0,1,2,0.37775446,0.548362529,1.019067797,0.237288136,472,841,360,953,1.00,1.00,1.00,1.00
181,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0086_2020-07-18_S0004_T0001_1.2.840.113619.2.404.3.1879719828.54.1595067684.781.4198400.raw,1,0,1,2,0.224543081,0.36673774,2.706451613,0.167741935,310,1097,258,1149,1.00,1.00,1.00,0.00
182,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0001_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.019478436,0.038212552,48.95946264,0.026867782,8486,423728,8258,423956,0.00,0.00,1.00,0.00
183,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0002_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.100677356,0.182937089,8.542860988,0.039249989,44586,423728,42836,425478,0.00,1.00,1.00,0.00
184,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0003_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.540045549,0.701337113,0.681774657,0.091765081,25064,39852,22764,42152,1.00,1.00,1.00,1.00
185,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0004_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.528155578,0.691232732,0.663822227,0.12124301,274688,423728,241384,457032,1.00,1.00,1.00,1.00
186,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0005_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.04139152,0.079492715,11.95430963,0.463801439,33924,423728,18190,439462,0.00,0.00,1.00,0.00
187,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0006_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.575402757,0.730483369,0.129647859,0.349997508,160504,125137,104328,181313,1.00,1.00,1.00,1.00
188,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0007_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.044702821,0.085579976,4.198796034,0.76759915,28240,125137,6563,146814,0.00,0.00,1.00,0.00
189,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0008_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.49577719,0.662902461,0.271185052,0.369775447,12202,10999,7690,15511,1.00,1.00,1.00,1.00
190,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0009_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.401989924,0.573456224,0.430436618,0.424978893,33164,33345,19070,47439,1.00,1.00,1.00,1.00
191,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0010_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.592896175,0.744425386,0.101472031,0.346941446,30570,23066,19964,33672,1.00,1.00,1.00,1.00
192,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0089_2019-10-22_S0003_T0011_1.2.392.200036.9116.2.6.1.48.1221398285.1571747625.386412.raw,1,0,1,14,0.019500599,0.038255199,37.28659905,0.253388385,11141,423728,8318,426551,0.00,0.00,1.00,0.00
193,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0090_2019-12-04_S0002_T0000_1.2.392.200036.9116.2.6.1.48.1221398285.1575425584.588241.raw,1,0,1,3,0.293686869,0.454030841,2.386786402,0.005345307,4677,15815,4652,15840,1.00,1.00,1.00,0.00
194,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0090_2019-12-04_S0002_T0001_1.2.392.200036.9116.2.6.1.48.1221398285.1575425584.588241.raw,1,0,1,3,0.136633396,0.240417705,6.27576055,0.005888126,1019,7408,1013,7414,0.00,1.00,1.00,0.00
195,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0091_2020-07-21_S0003_T0001_1.2.392.200036.9116.2.6.1.48.1221398285.1595323503.471824.raw,1,0,1,2,0.784865666,0.879467493,0.182660449,0.071770419,228172,253474,211796,269850,1.00,1.00,1.00,1.00
196,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0000_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.143375947,0.250794058,5.958073654,0.002379603,8825,61384,8804,61405,1.00,1.00,1.00,0.00
197,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0001_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.613573407,0.760515021,0.556705476,0.044846917,2319,3506,2215,3610,1.00,1.00,1.00,1.00
198,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0002_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.020236387,0.039669996,31.84798729,0.335275424,1888,61384,1255,62017,0.00,0.00,1.00,0.00
199,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0003_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.011860915,0.023443766,79.93493901,0.040037535,3197,258621,3069,258749,0.00,0.00,1.00,0.00
200,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0004_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.250170184,0.400217806,2.43625731,0.140350877,855,2818,735,2938,1.00,1.00,1.00,0.00
201,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0005_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.595227163,0.746260065,0.56833254,0.066485871,172202,258621,160753,270070,1.00,1.00,1.00,1.00
202,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0006_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.340499307,0.508018624,1.751908397,0.062977099,1048,2818,982,2884,1.00,1.00,1.00,1.00
203,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0007_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.289958408,0.449562414,1.872013652,0.167235495,586,1585,488,1683,1.00,1.00,1.00,0.00
204,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0008_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.520348837,0.684512428,0.911111111,0.005555556,1620,3087,1611,3096,1.00,1.00,1.00,1.00
205,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0009_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.004420009,0.008801117,191.2904903,0.150074294,1346,258621,1144,258823,0.00,0.00,1.00,0.00
206,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0010_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.070675517,0.132020423,12.7688172,0.02688172,186,2556,181,2561,0.00,1.00,1.00,0.00
207,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0092_2019-04-02_S0007_T0011_1.2.840.113619.2.25.4.2147483647.1554199441.538.raw,1,0,1,17,0.299914554,0.461437336,2.221100917,0.033944954,1090,3474,1053,3511,1.00,1.00,1.00,0.00
208,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0093_2019-01-18_S0002_T0001_1.2.840.113619.2.340.3.1879707470.794.1547761565.752.raw,1,0,1,4,0.185672767,0.313193947,0.839111099,0.658527153,72404,85479,24724,133159,1.00,1.00,1.00,0.00
209,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0000_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0.08804205,0.161835749,2.255614973,0.713368984,935,2377,268,3044,0.00,1.00,1.00,0.00
210,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0001_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0.293819656,0.454189507,0.134482759,0.666666667,870,407,290,987,1.00,1.00,1.00,0.00
211,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0002_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0,0,0,1,791,0,0,791,0.00,0.00,0.00,0.00
212,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0003_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0.297792694,0.458921822,2.058428741,0.089222266,2533,7521,2307,7747,1.00,1.00,1.00,0.00
213,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0004_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0,0,0,1,2394,0,0,2394,0.00,0.00,0.00,0.00
214,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0005_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0.057751938,0.109197508,10.62162162,0.328828829,666,7521,447,7740,0.00,1.00,1.00,0.00
215,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0006_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0,0,0,1,1312,0,0,1312,0.00,0.00,0.00,0.00
216,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0007_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0,0,0,1,1518,0,0,1518,0.00,0.00,0.00,0.00
217,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0094_2019-02-18_S0602_T0008_1.2.840.113619.2.5.1879719828.1920231921.190218174418.602.raw,1,0,1,8,0,0,0,1,1060,0,0,1060,0.00,0.00,0.00,0.00
218,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0095_2020-01-05_S0002_T0002_1.2.840.113619.2.404.3.1879719828.555.1578193807.815.raw,1,0,1,3,0.179796696,0.304792676,4.2996633,0.047138047,297,1560,283,1574,1.00,1.00,1.00,0.00
219,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0101_2019-01-03_S0002_T0000_1.2.840.113619.2.358.3.1930038689.814.1546491603.737.raw,1,0,1,3,0.221034483,0.36204462,2.994490358,0.11707989,726,2815,641,2900,1.00,1.00,1.00,0.00
220,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0101_2019-01-03_S0002_T0001_1.2.840.113619.2.358.3.1930038689.814.1546491603.737.raw,1,0,1,3,0.445464983,0.616362192,0.103929024,0.508238276,789,470,388,871,1.00,1.00,1.00,1.00
221,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0104_2019-02-12_S0004_T0000_1.2.840.113619.2.311.144362824205353411313963276744450044674.raw,1,0,1,6,0.053154645,0.100943666,15.07990315,0.14527845,413,6581,353,6641,0.00,1.00,1.00,0.00
222,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0104_2019-02-12_S0004_T0001_1.2.840.113619.2.311.144362824205353411313963276744450044674.raw,1,0,1,6,0.458139535,0.628389155,0.088607595,0.501265823,395,232,197,430,1.00,1.00,1.00,1.00
223,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0109_2019-12-17_S0005_T0002_1.3.12.2.1107.5.1.4.1007.30000019121711230377900011061.raw,1,0,1,3,0.672748005,0.804362645,0.330804249,0.104704097,659,808,590,877,1.00,1.00,1.00,1.00
224,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0000_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.56646965,0.723243696,0.4941127,0.153630502,14268,19126,12076,21318,1.00,1.00,1.00,1.00
225,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0001_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.022848479,0.044676174,42.76659039,0,437,19126,437,19126,0.00,0.00,1.00,0.00
226,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0002_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.007684567,0.015251929,127.6,0.011764706,85,10930,84,10931,0.00,0.00,1.00,0.00
227,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0003_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.192307692,0.322580645,0.181818182,0.772727273,88,36,20,104,1.00,1.00,1.00,0.00
228,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0004_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.007476733,0.014842493,132.7482517,0,143,19126,143,19126,0.00,0.00,1.00,0.00
229,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0005_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.375862069,0.546365915,1.338709677,0.120967742,124,275,109,290,1.00,1.00,1.00,1.00
230,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0006_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.389105058,0.56022409,1.57,0,100,257,100,257,1.00,1.00,1.00,1.00
231,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0007_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.398523985,0.569920844,1.469248292,0.01594533,439,1077,432,1084,1.00,1.00,1.00,1.00
232,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0008_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.032069438,0.062145892,28.90437158,0.040983607,366,10930,351,10945,0.00,0.00,1.00,0.00
233,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0009_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0,0,0,1,111,0,0,111,0.00,0.00,0.00,0.00
234,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0010_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0,0,0,1,63,0,0,63,0.00,0.00,0.00,0.00
235,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0011_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0,0,0,1,48,0,0,48,0.00,0.00,0.00,0.00
236,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0012_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.199835526,0.333104866,3.972285325,0.006360745,2201,10930,2187,10944,1.00,1.00,1.00,0.00
